However, Only students and staff at the University of Kentucky are able to make purchases and must show a valid University of Kentucky ID.	How long does it take to make purchases?	several decades	no	Event Duration
However, Only students and staff at the University of Kentucky are able to make purchases and must show a valid University of Kentucky ID.	How long does it take to make purchases?	6 decades	no	Event Duration
However, Only students and staff at the University of Kentucky are able to make purchases and must show a valid University of Kentucky ID.	How long does it take to make purchases?	2 months	no	Event Duration
The cabinet was automatically dissolved on 28 July 2017 after Nawaz Sharif was disqualified and removed from the office of Prime Minister when the Supreme Court declared him guilty of not being truthful and honest.	How long does it take to be truthful?	for months	yes	Event Duration
The cabinet was automatically dissolved on 28 July 2017 after Nawaz Sharif was disqualified and removed from the office of Prime Minister when the Supreme Court declared him guilty of not being truthful and honest.	How long does it take to be truthful?	for weeks	yes	Event Duration
The cabinet was automatically dissolved on 28 July 2017 after Nawaz Sharif was disqualified and removed from the office of Prime Minister when the Supreme Court declared him guilty of not being truthful and honest.	How long does it take to be truthful?	2 months	yes	Event Duration
The cabinet was automatically dissolved on 28 July 2017 after Nawaz Sharif was disqualified and removed from the office of Prime Minister when the Supreme Court declared him guilty of not being truthful and honest.	How long does it take to be truthful?	14 hours	no	Event Duration
The cabinet was automatically dissolved on 28 July 2017 after Nawaz Sharif was disqualified and removed from the office of Prime Minister when the Supreme Court declared him guilty of not being truthful and honest.	How long does it take to be truthful?	several decades	no	Event Duration
The cabinet was automatically dissolved on 28 July 2017 after Nawaz Sharif was disqualified and removed from the office of Prime Minister when the Supreme Court declared him guilty of not being truthful and honest.	How long does it take to be truthful?	for decades	no	Event Duration
The cabinet was automatically dissolved on 28 July 2017 after Nawaz Sharif was disqualified and removed from the office of Prime Minister when the Supreme Court declared him guilty of not being truthful and honest.	How long does it take to be truthful?	34 seconds	no	Event Duration
He tries to fake doing homework by bringing books from school back to the squat he shares with Bubbles.	How long does it take to do homework?	2 minutes	yes	Event Duration
He tries to fake doing homework by bringing books from school back to the squat he shares with Bubbles.	How long does it take to do homework?	10 hours	yes	Event Duration
He tries to fake doing homework by bringing books from school back to the squat he shares with Bubbles.	How long does it take to do homework?	15 minutes	yes	Event Duration
He tries to fake doing homework by bringing books from school back to the squat he shares with Bubbles.	How long does it take to do homework?	a few months	no	Event Duration
He tries to fake doing homework by bringing books from school back to the squat he shares with Bubbles.	How long does it take to do homework?	2 decades	no	Event Duration
He tries to fake doing homework by bringing books from school back to the squat he shares with Bubbles.	How long does it take to do homework?	a few years	no	Event Duration
He tries to fake doing homework by bringing books from school back to the squat he shares with Bubbles.	How long does it take to do homework?	2 months	no	Event Duration
This is also the case with pollution levels, which depending on localized winds patterns or low clouds can be high in certain areas mostly originating from the city's steel industry mixed with regional vehicle pollution.	How long does it take to be high?	6 hours	yes	Event Duration
This is also the case with pollution levels, which depending on localized winds patterns or low clouds can be high in certain areas mostly originating from the city's steel industry mixed with regional vehicle pollution.	How long does it take to be high?	8 hours	yes	Event Duration
This is also the case with pollution levels, which depending on localized winds patterns or low clouds can be high in certain areas mostly originating from the city's steel industry mixed with regional vehicle pollution.	How long does it take to be high?	for hours	yes	Event Duration
This is also the case with pollution levels, which depending on localized winds patterns or low clouds can be high in certain areas mostly originating from the city's steel industry mixed with regional vehicle pollution.	How long does it take to be high?	for decades	no	Event Duration
This is also the case with pollution levels, which depending on localized winds patterns or low clouds can be high in certain areas mostly originating from the city's steel industry mixed with regional vehicle pollution.	How long does it take to be high?	6 years	no	Event Duration
This is also the case with pollution levels, which depending on localized winds patterns or low clouds can be high in certain areas mostly originating from the city's steel industry mixed with regional vehicle pollution.	How long does it take to be high?	for years	no	Event Duration
This is also the case with pollution levels, which depending on localized winds patterns or low clouds can be high in certain areas mostly originating from the city's steel industry mixed with regional vehicle pollution.	How long does it take to be high?	8 decades	no	Event Duration
Zen's other mental abilities allow him to dematerialize food with his mind so that he can eat—allows him to communicate with his mentors on distant planets—and even allows him to move objects through the air, including making himself hover while he meditates.	How long does it take to move objects?	a few minutes	yes	Event Duration
Zen's other mental abilities allow him to dematerialize food with his mind so that he can eat—allows him to communicate with his mentors on distant planets—and even allows him to move objects through the air, including making himself hover while he meditates.	How long does it take to move objects?	8 minutes	yes	Event Duration
Zen's other mental abilities allow him to dematerialize food with his mind so that he can eat—allows him to communicate with his mentors on distant planets—and even allows him to move objects through the air, including making himself hover while he meditates.	How long does it take to move objects?	28 minutes	yes	Event Duration
Zen's other mental abilities allow him to dematerialize food with his mind so that he can eat—allows him to communicate with his mentors on distant planets—and even allows him to move objects through the air, including making himself hover while he meditates.	How long does it take to move objects?	for decades	no	Event Duration
Zen's other mental abilities allow him to dematerialize food with his mind so that he can eat—allows him to communicate with his mentors on distant planets—and even allows him to move objects through the air, including making himself hover while he meditates.	How long does it take to move objects?	6 weeks	no	Event Duration
Zen's other mental abilities allow him to dematerialize food with his mind so that he can eat—allows him to communicate with his mentors on distant planets—and even allows him to move objects through the air, including making himself hover while he meditates.	How long does it take to move objects?	for days	no	Event Duration
Zen's other mental abilities allow him to dematerialize food with his mind so that he can eat—allows him to communicate with his mentors on distant planets—and even allows him to move objects through the air, including making himself hover while he meditates.	How long does it take to move objects?	4 weeks	no	Event Duration
He is immediately met by acquaintances who invite him to such an event; they spend hours eating, drinking, and talking.	How long does it take to spend hours?	a few hours	yes	Event Duration
He is immediately met by acquaintances who invite him to such an event; they spend hours eating, drinking, and talking.	How long does it take to spend hours?	6 hours	yes	Event Duration
He is immediately met by acquaintances who invite him to such an event; they spend hours eating, drinking, and talking.	How long does it take to spend hours?	5 hours	yes	Event Duration
He is immediately met by acquaintances who invite him to such an event; they spend hours eating, drinking, and talking.	How long does it take to spend hours?	for weeks	no	Event Duration
He is immediately met by acquaintances who invite him to such an event; they spend hours eating, drinking, and talking.	How long does it take to spend hours?	a few years	no	Event Duration
He is immediately met by acquaintances who invite him to such an event; they spend hours eating, drinking, and talking.	How long does it take to spend hours?	8 months	no	Event Duration
He is immediately met by acquaintances who invite him to such an event; they spend hours eating, drinking, and talking.	How long does it take to spend hours?	several months	no	Event Duration
A Co-ordinator is a likely candidate for the chairperson of a team, since they have a talent for stepping back to see the big picture.	How long does it take to have talent?	a few years	yes	Event Duration
A Co-ordinator is a likely candidate for the chairperson of a team, since they have a talent for stepping back to see the big picture.	How long does it take to have talent?	2 months	yes	Event Duration
A Co-ordinator is a likely candidate for the chairperson of a team, since they have a talent for stepping back to see the big picture.	How long does it take to have talent?	2 years	yes	Event Duration
A Co-ordinator is a likely candidate for the chairperson of a team, since they have a talent for stepping back to see the big picture.	How long does it take to have talent?	20 hours	no	Event Duration
A Co-ordinator is a likely candidate for the chairperson of a team, since they have a talent for stepping back to see the big picture.	How long does it take to have talent?	28 seconds	no	Event Duration
A Co-ordinator is a likely candidate for the chairperson of a team, since they have a talent for stepping back to see the big picture.	How long does it take to have talent?	several hours	no	Event Duration
A Co-ordinator is a likely candidate for the chairperson of a team, since they have a talent for stepping back to see the big picture.	How long does it take to have talent?	6 days	no	Event Duration
The battle was immense and chaotic, and raged across a vast area, yet it came to an indecisive end, when Bridport ordered his Fleet to cease fighting at 7.15am, just four hours after the initial fighting had started.	How long does it take to cease fighting?	4 hours	yes	Event Duration
The battle was immense and chaotic, and raged across a vast area, yet it came to an indecisive end, when Bridport ordered his Fleet to cease fighting at 7.15am, just four hours after the initial fighting had started.	How long does it take to cease fighting?	2 hours	yes	Event Duration
The battle was immense and chaotic, and raged across a vast area, yet it came to an indecisive end, when Bridport ordered his Fleet to cease fighting at 7.15am, just four hours after the initial fighting had started.	How long does it take to cease fighting?	5 hours	yes	Event Duration
The battle was immense and chaotic, and raged across a vast area, yet it came to an indecisive end, when Bridport ordered his Fleet to cease fighting at 7.15am, just four hours after the initial fighting had started.	How long does it take to cease fighting?	a few months	no	Event Duration
The battle was immense and chaotic, and raged across a vast area, yet it came to an indecisive end, when Bridport ordered his Fleet to cease fighting at 7.15am, just four hours after the initial fighting had started.	How long does it take to cease fighting?	for years	no	Event Duration
The battle was immense and chaotic, and raged across a vast area, yet it came to an indecisive end, when Bridport ordered his Fleet to cease fighting at 7.15am, just four hours after the initial fighting had started.	How long does it take to cease fighting?	6 decades	no	Event Duration
The battle was immense and chaotic, and raged across a vast area, yet it came to an indecisive end, when Bridport ordered his Fleet to cease fighting at 7.15am, just four hours after the initial fighting had started.	How long does it take to cease fighting?	8 months	no	Event Duration
Bill Nye and the studio employees throw a party with balloons.	How long does it take to throw party?	2 hours	yes	Event Duration
Bill Nye and the studio employees throw a party with balloons.	How long does it take to throw party?	6 hours	yes	Event Duration
Bill Nye and the studio employees throw a party with balloons.	How long does it take to throw party?	8 hours	yes	Event Duration
Bill Nye and the studio employees throw a party with balloons.	How long does it take to throw party?	8 seconds	no	Event Duration
Bill Nye and the studio employees throw a party with balloons.	How long does it take to throw party?	several months	no	Event Duration
Bill Nye and the studio employees throw a party with balloons.	How long does it take to throw party?	several years	no	Event Duration
Bill Nye and the studio employees throw a party with balloons.	How long does it take to throw party?	4 years	no	Event Duration
While eating breakfast at a motel with Roxy, Frank's new lease on life is ruined when a pedophile at the next table assumes that Roxy is an underage prostitute and Frank is her pimp.	How long does it take to eat breakfast?	2 minutes	yes	Event Duration
While eating breakfast at a motel with Roxy, Frank's new lease on life is ruined when a pedophile at the next table assumes that Roxy is an underage prostitute and Frank is her pimp.	How long does it take to eat breakfast?	a few minutes	yes	Event Duration
While eating breakfast at a motel with Roxy, Frank's new lease on life is ruined when a pedophile at the next table assumes that Roxy is an underage prostitute and Frank is her pimp.	How long does it take to eat breakfast?	6 minutes	yes	Event Duration
While eating breakfast at a motel with Roxy, Frank's new lease on life is ruined when a pedophile at the next table assumes that Roxy is an underage prostitute and Frank is her pimp.	How long does it take to eat breakfast?	2 months	no	Event Duration
While eating breakfast at a motel with Roxy, Frank's new lease on life is ruined when a pedophile at the next table assumes that Roxy is an underage prostitute and Frank is her pimp.	How long does it take to eat breakfast?	6 weeks	no	Event Duration
While eating breakfast at a motel with Roxy, Frank's new lease on life is ruined when a pedophile at the next table assumes that Roxy is an underage prostitute and Frank is her pimp.	How long does it take to eat breakfast?	4 days	no	Event Duration
While eating breakfast at a motel with Roxy, Frank's new lease on life is ruined when a pedophile at the next table assumes that Roxy is an underage prostitute and Frank is her pimp.	How long does it take to eat breakfast?	several days	no	Event Duration
People that have this mix of loci of control can take personal responsibility for their actions and the consequences thereof while remaining capable of relying upon and having faith in outside resources; these characteristics correspond to the internal and external loci of control, respectively.	How long does it take to have faith?	4 months	yes	Event Duration
People that have this mix of loci of control can take personal responsibility for their actions and the consequences thereof while remaining capable of relying upon and having faith in outside resources; these characteristics correspond to the internal and external loci of control, respectively.	How long does it take to have faith?	2 years	yes	Event Duration
People that have this mix of loci of control can take personal responsibility for their actions and the consequences thereof while remaining capable of relying upon and having faith in outside resources; these characteristics correspond to the internal and external loci of control, respectively.	How long does it take to have faith?	4 years	yes	Event Duration
People that have this mix of loci of control can take personal responsibility for their actions and the consequences thereof while remaining capable of relying upon and having faith in outside resources; these characteristics correspond to the internal and external loci of control, respectively.	How long does it take to have faith?	46 minutes	no	Event Duration
People that have this mix of loci of control can take personal responsibility for their actions and the consequences thereof while remaining capable of relying upon and having faith in outside resources; these characteristics correspond to the internal and external loci of control, respectively.	How long does it take to have faith?	several hours	no	Event Duration
People that have this mix of loci of control can take personal responsibility for their actions and the consequences thereof while remaining capable of relying upon and having faith in outside resources; these characteristics correspond to the internal and external loci of control, respectively.	How long does it take to have faith?	2 days	no	Event Duration
People that have this mix of loci of control can take personal responsibility for their actions and the consequences thereof while remaining capable of relying upon and having faith in outside resources; these characteristics correspond to the internal and external loci of control, respectively.	How long does it take to have faith?	a few minutes	no	Event Duration
After canvassing statements of past church leaders, the standard works, and the 1909 First Presidency statement, McConkie concluded that "[t]here is no harmony between the truths of revealed religion and the theories of organic evolution."	How long does it take to reveal religion?	for months	yes	Event Duration
After canvassing statements of past church leaders, the standard works, and the 1909 First Presidency statement, McConkie concluded that "[t]here is no harmony between the truths of revealed religion and the theories of organic evolution."	How long does it take to reveal religion?	2 months	yes	Event Duration
After canvassing statements of past church leaders, the standard works, and the 1909 First Presidency statement, McConkie concluded that "[t]here is no harmony between the truths of revealed religion and the theories of organic evolution."	How long does it take to reveal religion?	2 years	yes	Event Duration
After canvassing statements of past church leaders, the standard works, and the 1909 First Presidency statement, McConkie concluded that "[t]here is no harmony between the truths of revealed religion and the theories of organic evolution."	How long does it take to reveal religion?	a few days	no	Event Duration
After canvassing statements of past church leaders, the standard works, and the 1909 First Presidency statement, McConkie concluded that "[t]here is no harmony between the truths of revealed religion and the theories of organic evolution."	How long does it take to reveal religion?	2 hours	no	Event Duration
After canvassing statements of past church leaders, the standard works, and the 1909 First Presidency statement, McConkie concluded that "[t]here is no harmony between the truths of revealed religion and the theories of organic evolution."	How long does it take to reveal religion?	10 minutes	no	Event Duration
After canvassing statements of past church leaders, the standard works, and the 1909 First Presidency statement, McConkie concluded that "[t]here is no harmony between the truths of revealed religion and the theories of organic evolution."	How long does it take to reveal religion?	several hours	no	Event Duration
Although lions can be active at any time, their activity generally peaks after dusk with a period of socialising, grooming and defecating.	How long does it take to be active?	for hours	yes	Event Duration
Although lions can be active at any time, their activity generally peaks after dusk with a period of socialising, grooming and defecating.	How long does it take to be active?	22 minutes	yes	Event Duration
Although lions can be active at any time, their activity generally peaks after dusk with a period of socialising, grooming and defecating.	How long does it take to be active?	15 minutes	yes	Event Duration
Although lions can be active at any time, their activity generally peaks after dusk with a period of socialising, grooming and defecating.	How long does it take to be active?	2 weeks	no	Event Duration
Although lions can be active at any time, their activity generally peaks after dusk with a period of socialising, grooming and defecating.	How long does it take to be active?	for years	no	Event Duration
Although lions can be active at any time, their activity generally peaks after dusk with a period of socialising, grooming and defecating.	How long does it take to be active?	4 decades	no	Event Duration
Although lions can be active at any time, their activity generally peaks after dusk with a period of socialising, grooming and defecating.	How long does it take to be active?	2 months	no	Event Duration
Since Pope Francis' inauguration in March 2013 he has publicly expressed his wish to visit China and improve the Sino-Holy See relationship in a media interview.	How long does it take to visit China?	for weeks	yes	Event Duration
Since Pope Francis' inauguration in March 2013 he has publicly expressed his wish to visit China and improve the Sino-Holy See relationship in a media interview.	How long does it take to visit China?	a few weeks	yes	Event Duration
Since Pope Francis' inauguration in March 2013 he has publicly expressed his wish to visit China and improve the Sino-Holy See relationship in a media interview.	How long does it take to visit China?	1 week	yes	Event Duration
Since Pope Francis' inauguration in March 2013 he has publicly expressed his wish to visit China and improve the Sino-Holy See relationship in a media interview.	How long does it take to visit China?	a few hours	no	Event Duration
Since Pope Francis' inauguration in March 2013 he has publicly expressed his wish to visit China and improve the Sino-Holy See relationship in a media interview.	How long does it take to visit China?	8 years	no	Event Duration
Since Pope Francis' inauguration in March 2013 he has publicly expressed his wish to visit China and improve the Sino-Holy See relationship in a media interview.	How long does it take to visit China?	several minutes	no	Event Duration
Since Pope Francis' inauguration in March 2013 he has publicly expressed his wish to visit China and improve the Sino-Holy See relationship in a media interview.	How long does it take to visit China?	4 years	no	Event Duration
In their analysis of Core-Plus Mathematics Courses 1-3, the three-year core program was found to meet expectations for alignment to the high school Common Core State Standards for Mathematics in terms of content, focus, and coherence, and in terms of rigor and mathematical practices.	How long does it take to meet expectations?	2 months	yes	Event Duration
In their analysis of Core-Plus Mathematics Courses 1-3, the three-year core program was found to meet expectations for alignment to the high school Common Core State Standards for Mathematics in terms of content, focus, and coherence, and in terms of rigor and mathematical practices.	How long does it take to meet expectations?	5 months	yes	Event Duration
In their analysis of Core-Plus Mathematics Courses 1-3, the three-year core program was found to meet expectations for alignment to the high school Common Core State Standards for Mathematics in terms of content, focus, and coherence, and in terms of rigor and mathematical practices.	How long does it take to meet expectations?	several months	yes	Event Duration
In their analysis of Core-Plus Mathematics Courses 1-3, the three-year core program was found to meet expectations for alignment to the high school Common Core State Standards for Mathematics in terms of content, focus, and coherence, and in terms of rigor and mathematical practices.	How long does it take to meet expectations?	4 minutes	no	Event Duration
In their analysis of Core-Plus Mathematics Courses 1-3, the three-year core program was found to meet expectations for alignment to the high school Common Core State Standards for Mathematics in terms of content, focus, and coherence, and in terms of rigor and mathematical practices.	How long does it take to meet expectations?	for hours	no	Event Duration
In their analysis of Core-Plus Mathematics Courses 1-3, the three-year core program was found to meet expectations for alignment to the high school Common Core State Standards for Mathematics in terms of content, focus, and coherence, and in terms of rigor and mathematical practices.	How long does it take to meet expectations?	for decades	no	Event Duration
In their analysis of Core-Plus Mathematics Courses 1-3, the three-year core program was found to meet expectations for alignment to the high school Common Core State Standards for Mathematics in terms of content, focus, and coherence, and in terms of rigor and mathematical practices.	How long does it take to meet expectations?	10 minutes	no	Event Duration
After initially deciding to get married in the 1988 Christmas special, only to skip the wedding when their flight time for the honeymoon was brought forward, Ashley and Elaine finally married off-screen between the 1989 and 1990 series', with the final series instead focusing on their plans to start a family.	How long does it take to get married?	several weeks	yes	Event Duration
After initially deciding to get married in the 1988 Christmas special, only to skip the wedding when their flight time for the honeymoon was brought forward, Ashley and Elaine finally married off-screen between the 1989 and 1990 series', with the final series instead focusing on their plans to start a family.	How long does it take to get married?	for weeks	yes	Event Duration
After initially deciding to get married in the 1988 Christmas special, only to skip the wedding when their flight time for the honeymoon was brought forward, Ashley and Elaine finally married off-screen between the 1989 and 1990 series', with the final series instead focusing on their plans to start a family.	How long does it take to get married?	5 months	yes	Event Duration
After initially deciding to get married in the 1988 Christmas special, only to skip the wedding when their flight time for the honeymoon was brought forward, Ashley and Elaine finally married off-screen between the 1989 and 1990 series', with the final series instead focusing on their plans to start a family.	How long does it take to get married?	14 minutes	no	Event Duration
After initially deciding to get married in the 1988 Christmas special, only to skip the wedding when their flight time for the honeymoon was brought forward, Ashley and Elaine finally married off-screen between the 1989 and 1990 series', with the final series instead focusing on their plans to start a family.	How long does it take to get married?	12 hours	no	Event Duration
After initially deciding to get married in the 1988 Christmas special, only to skip the wedding when their flight time for the honeymoon was brought forward, Ashley and Elaine finally married off-screen between the 1989 and 1990 series', with the final series instead focusing on their plans to start a family.	How long does it take to get married?	a few seconds	no	Event Duration
After initially deciding to get married in the 1988 Christmas special, only to skip the wedding when their flight time for the honeymoon was brought forward, Ashley and Elaine finally married off-screen between the 1989 and 1990 series', with the final series instead focusing on their plans to start a family.	How long does it take to get married?	for decades	no	Event Duration
On the first Friday of every month, Railroad Square is home to a free gallery hop known as First Friday from 6pm-9pm, where a diverse group of upwards of 5000-7000+ Tallahasseeans of all ages come to meet their friends and experience art.	How long does it take to meet friends?	a few hours	yes	Event Duration
On the first Friday of every month, Railroad Square is home to a free gallery hop known as First Friday from 6pm-9pm, where a diverse group of upwards of 5000-7000+ Tallahasseeans of all ages come to meet their friends and experience art.	How long does it take to meet friends?	8 hours	yes	Event Duration
On the first Friday of every month, Railroad Square is home to a free gallery hop known as First Friday from 6pm-9pm, where a diverse group of upwards of 5000-7000+ Tallahasseeans of all ages come to meet their friends and experience art.	How long does it take to meet friends?	5 hours	yes	Event Duration
On the first Friday of every month, Railroad Square is home to a free gallery hop known as First Friday from 6pm-9pm, where a diverse group of upwards of 5000-7000+ Tallahasseeans of all ages come to meet their friends and experience art.	How long does it take to meet friends?	a few seconds	no	Event Duration
On the first Friday of every month, Railroad Square is home to a free gallery hop known as First Friday from 6pm-9pm, where a diverse group of upwards of 5000-7000+ Tallahasseeans of all ages come to meet their friends and experience art.	How long does it take to meet friends?	several decades	no	Event Duration
On the first Friday of every month, Railroad Square is home to a free gallery hop known as First Friday from 6pm-9pm, where a diverse group of upwards of 5000-7000+ Tallahasseeans of all ages come to meet their friends and experience art.	How long does it take to meet friends?	20 weeks	no	Event Duration
On the first Friday of every month, Railroad Square is home to a free gallery hop known as First Friday from 6pm-9pm, where a diverse group of upwards of 5000-7000+ Tallahasseeans of all ages come to meet their friends and experience art.	How long does it take to meet friends?	6 weeks	no	Event Duration
Between 1899 and 1902, he concentrated on studying history and geography.	How long does it take to study history?	for months	yes	Event Duration
Between 1899 and 1902, he concentrated on studying history and geography.	How long does it take to study history?	2 years	yes	Event Duration
Between 1899 and 1902, he concentrated on studying history and geography.	How long does it take to study history?	4 months	yes	Event Duration
Between 1899 and 1902, he concentrated on studying history and geography.	How long does it take to study history?	16 hours	no	Event Duration
Between 1899 and 1902, he concentrated on studying history and geography.	How long does it take to study history?	several minutes	no	Event Duration
Between 1899 and 1902, he concentrated on studying history and geography.	How long does it take to study history?	several seconds	no	Event Duration
Between 1899 and 1902, he concentrated on studying history and geography.	How long does it take to study history?	34 minutes	no	Event Duration
In his debut on June 9, 2011, against the Washington Nationals, Rizzo struck out in his first at-bat, but then proceeded to hit a triple and score a run, helping the Padres to a 7–3 victory.	How long does it take to hit triple?	a few minutes	yes	Event Duration
In his debut on June 9, 2011, against the Washington Nationals, Rizzo struck out in his first at-bat, but then proceeded to hit a triple and score a run, helping the Padres to a 7–3 victory.	How long does it take to hit triple?	12 minutes	yes	Event Duration
In his debut on June 9, 2011, against the Washington Nationals, Rizzo struck out in his first at-bat, but then proceeded to hit a triple and score a run, helping the Padres to a 7–3 victory.	How long does it take to hit triple?	2 minutes	yes	Event Duration
In his debut on June 9, 2011, against the Washington Nationals, Rizzo struck out in his first at-bat, but then proceeded to hit a triple and score a run, helping the Padres to a 7–3 victory.	How long does it take to hit triple?	8 weeks	no	Event Duration
In his debut on June 9, 2011, against the Washington Nationals, Rizzo struck out in his first at-bat, but then proceeded to hit a triple and score a run, helping the Padres to a 7–3 victory.	How long does it take to hit triple?	2 years	no	Event Duration
In his debut on June 9, 2011, against the Washington Nationals, Rizzo struck out in his first at-bat, but then proceeded to hit a triple and score a run, helping the Padres to a 7–3 victory.	How long does it take to hit triple?	2 days	no	Event Duration
In his debut on June 9, 2011, against the Washington Nationals, Rizzo struck out in his first at-bat, but then proceeded to hit a triple and score a run, helping the Padres to a 7–3 victory.	How long does it take to hit triple?	a few days	no	Event Duration
Later, Stanley returns home to resume working on his script using the details he had gleaned from his latest victim.	How long does it take to resume working?	several hours	yes	Event Duration
Later, Stanley returns home to resume working on his script using the details he had gleaned from his latest victim.	How long does it take to resume working?	4 hours	yes	Event Duration
Later, Stanley returns home to resume working on his script using the details he had gleaned from his latest victim.	How long does it take to resume working?	8 hours	yes	Event Duration
Later, Stanley returns home to resume working on his script using the details he had gleaned from his latest victim.	How long does it take to resume working?	38 seconds	no	Event Duration
Later, Stanley returns home to resume working on his script using the details he had gleaned from his latest victim.	How long does it take to resume working?	4 years	no	Event Duration
Later, Stanley returns home to resume working on his script using the details he had gleaned from his latest victim.	How long does it take to resume working?	for weeks	no	Event Duration
Later, Stanley returns home to resume working on his script using the details he had gleaned from his latest victim.	How long does it take to resume working?	6 decades	no	Event Duration
After dropping 12 out of their final 17 games of the 2007 season to lose the National League East to the Philadelphia Phillies on their last day of the regular season, the Mets front office was expected to make big moves in the offseason to give hope for the next season.	How long does it take to give hope?	2 months	yes	Event Duration
After dropping 12 out of their final 17 games of the 2007 season to lose the National League East to the Philadelphia Phillies on their last day of the regular season, the Mets front office was expected to make big moves in the offseason to give hope for the next season.	How long does it take to give hope?	5 months	yes	Event Duration
After dropping 12 out of their final 17 games of the 2007 season to lose the National League East to the Philadelphia Phillies on their last day of the regular season, the Mets front office was expected to make big moves in the offseason to give hope for the next season.	How long does it take to give hope?	4 months	yes	Event Duration
After dropping 12 out of their final 17 games of the 2007 season to lose the National League East to the Philadelphia Phillies on their last day of the regular season, the Mets front office was expected to make big moves in the offseason to give hope for the next season.	How long does it take to give hope?	16 hours	no	Event Duration
After dropping 12 out of their final 17 games of the 2007 season to lose the National League East to the Philadelphia Phillies on their last day of the regular season, the Mets front office was expected to make big moves in the offseason to give hope for the next season.	How long does it take to give hope?	6 decades	no	Event Duration
After dropping 12 out of their final 17 games of the 2007 season to lose the National League East to the Philadelphia Phillies on their last day of the regular season, the Mets front office was expected to make big moves in the offseason to give hope for the next season.	How long does it take to give hope?	2 days	no	Event Duration
After dropping 12 out of their final 17 games of the 2007 season to lose the National League East to the Philadelphia Phillies on their last day of the regular season, the Mets front office was expected to make big moves in the offseason to give hope for the next season.	How long does it take to give hope?	a few seconds	no	Event Duration
Additionally, being a woman gave her exclusive access to the chambers of wives of tribe leaders, giving her access to other perspectives and functions.	How long does it take to be woman?	2 months	yes	Event Duration
Additionally, being a woman gave her exclusive access to the chambers of wives of tribe leaders, giving her access to other perspectives and functions.	How long does it take to be woman?	several months	yes	Event Duration
Additionally, being a woman gave her exclusive access to the chambers of wives of tribe leaders, giving her access to other perspectives and functions.	How long does it take to be woman?	4 years	yes	Event Duration
Additionally, being a woman gave her exclusive access to the chambers of wives of tribe leaders, giving her access to other perspectives and functions.	How long does it take to be woman?	8 seconds	no	Event Duration
Additionally, being a woman gave her exclusive access to the chambers of wives of tribe leaders, giving her access to other perspectives and functions.	How long does it take to be woman?	2 days	no	Event Duration
Additionally, being a woman gave her exclusive access to the chambers of wives of tribe leaders, giving her access to other perspectives and functions.	How long does it take to be woman?	a few minutes	no	Event Duration
Additionally, being a woman gave her exclusive access to the chambers of wives of tribe leaders, giving her access to other perspectives and functions.	How long does it take to be woman?	4 days	no	Event Duration
At 15, Marant was crazy about Vivienne Westwood and she did babysitting to be able to buy something at Westwood's Paris shop.	How long does it take to buy something?	5 minutes	yes	Event Duration
At 15, Marant was crazy about Vivienne Westwood and she did babysitting to be able to buy something at Westwood's Paris shop.	How long does it take to buy something?	12 minutes	yes	Event Duration
At 15, Marant was crazy about Vivienne Westwood and she did babysitting to be able to buy something at Westwood's Paris shop.	How long does it take to buy something?	28 minutes	yes	Event Duration
At 15, Marant was crazy about Vivienne Westwood and she did babysitting to be able to buy something at Westwood's Paris shop.	How long does it take to buy something?	for days	no	Event Duration
At 15, Marant was crazy about Vivienne Westwood and she did babysitting to be able to buy something at Westwood's Paris shop.	How long does it take to buy something?	8 decades	no	Event Duration
At 15, Marant was crazy about Vivienne Westwood and she did babysitting to be able to buy something at Westwood's Paris shop.	How long does it take to buy something?	6 weeks	no	Event Duration
At 15, Marant was crazy about Vivienne Westwood and she did babysitting to be able to buy something at Westwood's Paris shop.	How long does it take to buy something?	for months	no	Event Duration
A set of gardens and orchards have existed in this area since at least the 10th century when Abd ar-Rahman III constructed an aqueduct to bring water from the nearby Albolafia waterwheel (or "noria").	How long does it take to bring water?	a few hours	yes	Event Duration
A set of gardens and orchards have existed in this area since at least the 10th century when Abd ar-Rahman III constructed an aqueduct to bring water from the nearby Albolafia waterwheel (or "noria").	How long does it take to bring water?	for hours	yes	Event Duration
A set of gardens and orchards have existed in this area since at least the 10th century when Abd ar-Rahman III constructed an aqueduct to bring water from the nearby Albolafia waterwheel (or "noria").	How long does it take to bring water?	8 hours	yes	Event Duration
A set of gardens and orchards have existed in this area since at least the 10th century when Abd ar-Rahman III constructed an aqueduct to bring water from the nearby Albolafia waterwheel (or "noria").	How long does it take to bring water?	a few seconds	no	Event Duration
A set of gardens and orchards have existed in this area since at least the 10th century when Abd ar-Rahman III constructed an aqueduct to bring water from the nearby Albolafia waterwheel (or "noria").	How long does it take to bring water?	20 seconds	no	Event Duration
A set of gardens and orchards have existed in this area since at least the 10th century when Abd ar-Rahman III constructed an aqueduct to bring water from the nearby Albolafia waterwheel (or "noria").	How long does it take to bring water?	8 years	no	Event Duration
A set of gardens and orchards have existed in this area since at least the 10th century when Abd ar-Rahman III constructed an aqueduct to bring water from the nearby Albolafia waterwheel (or "noria").	How long does it take to bring water?	18 weeks	no	Event Duration
Hanna (Ashley Benson) invades Jenna's room in Radley in order to find clues about A.D. when Caleb (Tyler Blackburn) enters the room and warns that he is working as technology security at the hotel.	How long does it take to find clues?	several hours	yes	Event Duration
